"export-world data (NetLogo 6.1.1)"
"Level Editor - 1 Monster.nlogo"
"04/23/2022 01:19:45:274 +0100"

"RANDOM STATE"
"0 0 -1727483681 314 0.0 false 1186141590 -2015542090 -879700173 -1739091688 2100521028 638121503 1118640864 -90867852 -383456562 88259315 1577053723 -1023063820 -1635486503 -1810354899 2058324805 261227120 -1863419696 1391181384 374716762 1790851696 -1918748779 -675541628 1662750683 -752919158 -1490533730 -199522896 749862007 -720045818 -225868212 1341436743 -287937350 1611676314 -1912494890 1664541986 -918386000 1822423890 -504290821 931566028 719880492 1647318969 564370331 388767180 33411921 -189591437 1070787861 397158695 -962416848 -1648954185 -728289385 -1836503063 -1102261110 1699513760 2143519377 1279180370 -1760757615 788147950 -250682837 2146277140 487411319 937972413 -2027089594 1211062385 -1883110757 -918783075 -502034598 -305531280 686300776 78883469 537285363 1847408932 -1428080419 853110800 956168058 869987726 1775728591 -1354302799 624203173 -602650431 -1764133627 1960133395 1175176050 502655337 -1140494733 -241724533 765209852 -760058143 -390844359 -2114155041 2053121999 -1907414828 -1028061280 -213341399 2121075004 935481255 1327942824 -389152816 -1342270602 -556376053 1667197778 -1217221015 -528504661 -30649799 2119721491 1938395840 -1169289823 -1350458806 -159957124 798037529 1968053430 1588128262 74712217 -240998245 -689703799 -14377090 1725520817 -1107142044 -589377706 -2045979218 193808567 926503309 1681490305 1572339339 1205500321 -1224806828 415646741 209492343 -1638891954 291412418 -2100737800 1802726549 -802239708 260164925 1420074406 -1481657533 -72309200 723208402 -670589710 976458844 127066311 -1074010922 252491333 1874573573 856318801 -1034677713 635923376 -1176193322 2045339049 -669912406 2120161783 -1077826539 963257957 1667467801 -721961067 2058232694 1239816928 -1907683248 141987001 -298173367 -2020460558 -1436449848 -1999116701 1486668835 1165965593 -724026380 600624194 669605844 -264973637 -1974166691 1240453555 1719365005 -2051120509 1317412037 -1006059007 -521641394 -1587009830 196260461 -746411025 -2069202708 196342984 -1371418153 236610793 -1857298461 -2121717351 -349178842 -1776846929 673840072 -1073630010 -802174326 272763444 -1136738501 -578027851 2144172085 1719964553 712153331 1163583816 545012096 -1592446814 -1229731911 1056124772 -1281218992 -102675263 596073226 1948644877 -1194698186 -953119735 833557417 -1834039067 1151243912 1868483971 -98200313 1305963080 54067102 -1187180800 -619270345 -1011260369 447176427 -592806185 -67257160 -1382772617 -629117828 418504908 158699241 750343536 -2024560496 -393972545 281410645 -180739278 -1998340659 2109998539 1692145483 1123241959 268348007 2130681439 -760299604 -501483798 -1876625077 1170127133 1458875267 194816779 -681315382 -423018858 -1195672651 -566477281 -910565421 -1821018942 -34190509 1783556043 1401928530 -1460786602 770424273 2026246546 -674591862 1996742092 2055495846 1049821043 2041900777 759261922 -91616 897459062 -799854570 -2120476773 -1039277048 1059201662 -244337516 1390295179 732620318 -2010620844 852193810 1948351287 -607557784 -1952908847 525409771 -824609742 -1473205719 203289409 -301152906 -628695087 -478150743 -207461736 2061562627 -123988807 -445540471 46424269 1095514467 1717451641 1451719234 -309262812 -2106090388 947363208 -1388897828 1321813330 1756028144 36942472 -1124447890 -1130332575 624881064 -366188896 1275945766 2128903030 -287123495 1072495406 -320357755 -466463141 1779073429 31885083 -1110293175 -1326411878 1610142515 51061207 -1714673416 1145042907 -151284401 207979187 -61937945 -244224332 1607404735 1268184294 1401910964 787000434 1676203760 565474406 432661177 2144213496 1147023971 301123216 -955659877 1673835928 -445884914 -1072817160 -55906132 -84980169 562258647 1420500058 1921740976 1112558828 1084848563 1994409217 -244627941 -869058958 6112107 403284869 -1055359330 1333479986 677532708 230296473 630857399 -1247108690 1578835534 -291063805 1288106909 -1461812078 -1827012128 -310855192 -656574720 1436196234 -1822104473 -1950473865 -1068598468 -1111516414 357977810 -3599169 1552701893 1909431169 -1463212471 -2079057794 828262493 -764869971 1704828521 336966412 2049240532 -2087435709 603811973 -742773835 -113369556 1188277002 1522510010 -1501904261 -2040737981 1693376666 1201213955 558493516 1022308190 -1369581954 513693826 929638830 617995878 -1549051711 -1205266811 1003497494 796095352 1611106171 1659356340 992183211 -2095278154 14062691 1276186521 -1479853656 2035054099 324091012 -2115430453 1206615866 -1359690716 928380577 327790890 1831021857 -1353510208 407122851 -1062430601 -1429972279 619693046 -1099148212 -1647667192 -209850305 -1923913782 1976097215 2088152476 1632529566 -1353289538 -1531764447 -1023371861 2144214903 1423776456 1951027060 -1940010323 2107755758 185968896 2041484180 -613123056 1105363927 842098522 -1460359341 2026004299 290979066 914515600 1158207306 -166827 -1986162205 1948620972 1165561566 923678598 -543196394 -541125335 -1118626374 -2085566089 -165229911 -349712514 12222469 114264680 1994487117 158529051 1606267981 -1070571451 -1466922920 -1522759900 -839641718 1404296117 2130790078 1531505818 1725749069 260980078 379250720 2045319237 -1597261429 -2090853985 -1176884175 541190576 -183280841 882554693 219807869 -90700019 707103312 -1571822118 1993867163 -1616781594 911293140 1479648588 -1937641799 2058712773 1281473767 565553305 -1651301125 2084034039 -1568627046 -1285197599 1181233731 191158778 -773648328 -2027655050 1482084610 1194555478 1284483026 1190857546 -1326427505 -679039782 -98540886 -269501041 59826996 1296606968 -558158628 -1875969136 1645334070 -1160769845 -879332863 -2102328079 -1599238328 -896608118 -2102629619 -731035895 -12506848 1250853816 -1262433669 1077896517 -1287917657 -2008515288 -2118900388 1736117813 1850302300 -1249543572 148152513 1047135627 -96463347 988260937 943338570 -1654555900 415401107 1423452757 -2085484723 -2031796906 -235362956 1044783207 -98585726 1271413591 -1863641622 -849191425 1338808873 680658085 158577914 827871561 1080968465 -342213651 735564962 206737266 -1558545350 -1514828396 27253181 -1789389094 -156208691 936469569 -507566859 1058801662 -748582346 1546658383 30729554 2126450284 1362918144 -48999875 1085096263 -909419981 -1437823529 -410478743 7308864 -378712966 1011881904 -1073734144 -21862576 -1495358559 -1396642114 1715000752 1097274154 -248570400 1051997375 -476768075 748675037 1630891410 -967468529 1269386047 1827204413 -1730674007 -1619975980 1258484231 563303327 700081662 780759250 -572490530 -737319433 1873802305 787766869 289797941 -2088202591 1158072319 583127983 -424223583 -953411946 -1228888352 668810151 -41728765 -1422214789 -1206529214 -360038647 -798625966 -1979456402 1441156903 -1545415791 -1057536752 2070205597 -2142305216 873413978 699770932 -1522713161 816434122 1840069852 1683485358 377203473 1224055250 1664683535 -1642485931 -1761450931 1210961196 1621935083 -491548998 1755028436 269898909 30043860 -997018781"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","dead?","level","level-over?","player-lives","tool","which-enemy"
"-10","10","-10","10","0","nobody","6","""NEITHER""","-1","false","3","false","3","""Eraser""","3"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","home-pos"
"0","105","274","-9","-9","""player""","""""","9.9","{breed players}","false","1","1","""up""","[10 10]"
"1","95","0","0","0","""monster""","""""","9.9","{breed monsters}","false","1","1","""up""","[10 9]"
"2","85","287","0","0","""flag""","""""","9.9","{breed flags}","false","1","1","""up""","[10 8]"
"3","15","0","-9","9","""enemy""","""""","9.9","{breed enemys}","false","1","1","""up""","[10 7]"
"4","45","0","9","9","""enemy""","""""","9.9","{breed enemys}","false","1","1","""up""","[10 6]"
"5","95","0","9","-9","""enemy""","""""","9.9","{breed enemys}","false","1","1","""up""","[10 5]"

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color"
"-1","-1","0","""""","9.9"
"0","-1","0","""""","9.9"
"1","-1","0","""""","9.9"
"2","-1","5","""""","9.9"
"3","-1","0","""""","9.9"
"4","-1","5","""""","9.9"
"5","-1","0","""""","9.9"
"6","-1","5","""""","9.9"
"7","-1","0","""""","9.9"
"8","-1","5","""""","9.9"
"9","-1","0","""""","9.9"
"10","-1","5","""""","9.9"
"-10","-2","5","""""","9.9"
"-9","-2","0","""""","9.9"
"-8","-2","0","""""","9.9"
"-7","-2","0","""""","9.9"
"-6","-2","5","""""","9.9"
"-5","-2","0","""""","9.9"
"-4","-2","0","""""","9.9"
"-3","-2","0","""""","9.9"
"-2","-2","5","""""","9.9"
"-1","-2","5","""""","9.9"
"0","-2","0","""""","9.9"
"1","-2","5","""""","9.9"
"2","-2","5","""""","9.9"
"3","-2","0","""""","9.9"
"4","-2","0","""""","9.9"
"5","-2","0","""""","9.9"
"6","-2","5","""""","9.9"
"7","-2","0","""""","9.9"
"8","-2","0","""""","9.9"
"9","-2","0","""""","9.9"
"10","-2","5","""""","9.9"
"-10","-3","5","""""","9.9"
"-9","-3","5","""""","9.9"
"-8","-3","5","""""","9.9"
"-7","-3","0","""""","9.9"
"-6","-3","85","""""","9.9"
"-5","-3","0","""""","9.9"
"-4","-3","5","""""","9.9"
"-3","-3","0","""""","9.9"
"-2","-3","0","""""","9.9"
"-1","-3","0","""""","9.9"
"0","-3","0","""""","9.9"
"1","-3","0","""""","9.9"
"2","-3","0","""""","9.9"
"3","-3","0","""""","9.9"
"4","-3","5","""""","9.9"
"5","-3","0","""""","9.9"
"6","-3","85","""""","9.9"
"7","-3","0","""""","9.9"
"8","-3","5","""""","9.9"
"9","-3","5","""""","9.9"
"10","-3","5","""""","9.9"
"-10","-4","5","""""","9.9"
"-9","-4","0","""""","9.9"
"-8","-4","35","""""","9.9"
"-7","-4","0","""""","9.9"
"-6","-4","5","""""","9.9"
"-5","-4","0","""""","9.9"
"-4","-4","5","""""","9.9"
"-3","-4","5","""""","9.9"
"-2","-4","0","""""","9.9"
"-1","-4","5","""""","9.9"
"0","-4","5","""""","9.9"
"1","-4","5","""""","9.9"
"2","-4","0","""""","9.9"
"3","-4","5","""""","9.9"
"4","-4","5","""""","9.9"
"5","-4","0","""""","9.9"
"6","-4","5","""""","9.9"
"7","-4","0","""""","9.9"
"8","-4","35","""""","9.9"
"9","-4","0","""""","9.9"
"10","-4","5","""""","9.9"
"-10","-5","5","""""","9.9"
"-9","-5","0","""""","9.9"
"-8","-5","5","""""","9.9"
"-7","-5","0","""""","9.9"
"-6","-5","5","""""","9.9"
"-5","-5","0","""""","9.9"
"-4","-5","0","""""","9.9"
"-3","-5","0","""""","9.9"
"-2","-5","0","""""","9.9"
"-1","-5","0","""""","9.9"
"0","-5","25","""""","9.9"
"1","-5","0","""""","9.9"
"2","-5","0","""""","9.9"
"3","-5","0","""""","9.9"
"4","-5","0","""""","9.9"
"5","-5","0","""""","9.9"
"6","-5","5","""""","9.9"
"7","-5","0","""""","9.9"
"8","-5","5","""""","9.9"
"9","-5","0","""""","9.9"
"10","-5","5","""""","9.9"
"-10","-6","5","""""","9.9"
"-9","-6","0","""""","9.9"
"-8","-6","5","""""","9.9"
"-7","-6","0","""""","9.9"
"-6","-6","5","""""","9.9"
"-5","-6","5","""""","9.9"
"-4","-6","5","""""","9.9"
"-3","-6","85","""""","9.9"
"-2","-6","5","""""","9.9"
"-1","-6","5","""""","9.9"
"0","-6","5","""""","9.9"
"1","-6","5","""""","9.9"
"2","-6","5","""""","9.9"
"3","-6","85","""""","9.9"
"4","-6","5","""""","9.9"
"5","-6","5","""""","9.9"
"6","-6","5","""""","9.9"
"7","-6","0","""""","9.9"
"8","-6","5","""""","9.9"
"9","-6","0","""""","9.9"
"10","-6","5","""""","9.9"
"-10","-7","5","""""","9.9"
"-9","-7","0","""""","9.9"
"-8","-7","5","""""","9.9"
"-7","-7","0","""""","9.9"
"-6","-7","0","""""","9.9"
"-5","-7","0","""""","9.9"
"-4","-7","0","""""","9.9"
"-3","-7","0","""""","9.9"
"-2","-7","0","""""","9.9"
"-1","-7","0","""""","9.9"
"0","-7","53","""""","9.9"
"1","-7","0","""""","9.9"
"2","-7","0","""""","9.9"
"3","-7","0","""""","9.9"
"4","-7","0","""""","9.9"
"5","-7","0","""""","9.9"
"6","-7","0","""""","9.9"
"7","-7","0","""""","9.9"
"8","-7","5","""""","9.9"
"9","-7","0","""""","9.9"
"10","-7","5","""""","9.9"
"-10","-8","5","""""","9.9"
"-9","-8","0","""""","9.9"
"-8","-8","5","""""","9.9"
"-7","-8","5","""""","9.9"
"-6","-8","5","""""","9.9"
"-5","-8","5","""""","9.9"
"-4","-8","35","""""","9.9"
"-3","-8","5","""""","9.9"
"-2","-8","0","""""","9.9"
"-1","-8","5","""""","9.9"
"0","-8","5","""""","9.9"
"1","-8","5","""""","9.9"
"2","-8","0","""""","9.9"
"3","-8","5","""""","9.9"
"4","-8","35","""""","9.9"
"5","-8","5","""""","9.9"
"6","-8","5","""""","9.9"
"7","-8","5","""""","9.9"
"8","-8","5","""""","9.9"
"9","-8","35","""""","9.9"
"10","-8","5","""""","9.9"
"-10","-9","5","""""","9.9"
"-9","-9","0","""""","9.9"
"-8","-9","0","""""","9.9"
"-7","-9","0","""""","9.9"
"-6","-9","0","""""","9.9"
"-5","-9","0","""""","9.9"
"-4","-9","0","""""","9.9"
"-3","-9","5","""""","9.9"
"-2","-9","0","""""","9.9"
"-1","-9","0","""""","9.9"
"0","-9","0","""""","9.9"
"1","-9","0","""""","9.9"
"2","-9","0","""""","9.9"
"3","-9","5","""""","9.9"
"4","-9","0","""""","9.9"
"5","-9","0","""""","9.9"
"6","-9","0","""""","9.9"
"7","-9","0","""""","9.9"
"8","-9","35","""""","9.9"
"9","-9","0","""""","9.9"
"10","-9","5","""""","9.9"
"-10","-10","5","""""","9.9"
"-9","-10","5","""""","9.9"
"-8","-10","5","""""","9.9"
"-7","-10","5","""""","9.9"
"-6","-10","5","""""","9.9"
"-5","-10","5","""""","9.9"
"-4","-10","5","""""","9.9"
"-3","-10","5","""""","9.9"
"-2","-10","5","""""","9.9"
"-1","-10","5","""""","9.9"
"0","-10","0","""""","9.9"
"1","-10","5","""""","9.9"
"2","-10","5","""""","9.9"
"3","-10","5","""""","9.9"
"4","-10","5","""""","9.9"
"5","-10","5","""""","9.9"
"6","-10","5","""""","9.9"
"7","-10","5","""""","9.9"
"8","-10","5","""""","9.9"
"9","-10","5","""""","9.9"
"10","-10","5","""""","9.9"

"LINKS"
"end1","end2","color","label","label-color","hidden?","breed","thickness","shape","tie-mode"


"PLOTS"
""
"EXTENSIONS"

