"export-world data (NetLogo 6.1.1)"
"Level Editor - 1 Monster.nlogo"
"04/22/2022 16:27:31:973 +0100"

"RANDOM STATE"
"0 0 -1727483681 445 0.0 false 1160013463 -1302300209 1007822590 -30658518 -1064804642 782440585 -276762303 -160930405 598757071 -406583538 759798673 -1443591848 -1438647277 -298815352 -1909455456 121718726 -1895482715 -1730484249 -1065228130 -988271114 -686684827 -1090735899 -1395662052 454336685 -1560629226 -390450188 -581009414 1660193027 -1799843632 -1014921767 358362363 -754088366 -1291519687 1932848764 149216557 -1885229998 724082624 -1089563365 -340380511 1583173710 1719513311 -307516626 -1953350341 1987678603 -1512333464 -385427197 1487729561 1126025600 -1796815453 1657644355 874644308 1487323316 -307702206 1517977865 -174087040 -1555822445 -1634248950 -821186320 1101658171 996837988 -67043362 -1606795743 -605616687 602453103 -284246623 -1192924934 1444553555 325074750 1702773654 402917448 1770556886 1070842052 1136765092 2112944652 -280494994 -1336000869 1074785395 1267757064 1087675626 -2065236605 838176898 152614424 185306081 -1560181005 197312044 318052590 1656767115 921750836 984946535 1022948464 860487867 793341130 -1904265018 -1232376929 -844418556 -374172879 350009502 1036477102 -1406391287 -2080460740 -444103153 1401522945 -2073976164 -2025739627 1968343305 -658160158 -1792644103 670665362 788695426 -1440680112 -2081321168 -1350810524 -1966740051 -1858474287 -1966249838 1365023819 628922434 652854654 -1983294612 -1189979497 346899050 -2096403420 896259863 479581613 1743421300 816298317 41839986 -234553068 -51558323 -477895370 -1117884223 662364038 1448703615 1199795505 -541780012 730263534 -311669244 2054558765 461912577 996201967 1460091023 1032906347 1137411999 2013596711 -235711381 -1736094171 444617950 -298543662 2072316454 1528070776 672837808 -2041161119 -2039256462 -1867066447 56269668 -2144162745 -132824610 -1847134874 -461463001 -1885973675 -901032853 2130742610 2005855941 -197085003 -2018911537 1417106153 1717114688 147186655 -1623065960 2050476558 -32701154 1131790079 828285643 1691136975 1369744234 1198819523 -1513661570 -1644306004 -1322481855 1336498701 -786067226 -170144340 2099813257 1417746385 -1332696945 1441519329 -656941418 -387189359 -290893992 -580840286 1298193559 -2065873929 799121055 1061014599 559325533 -1369537598 -938824043 -48741238 1287415941 1953514351 -2116185039 -1525803724 -1893238849 1552321113 -1461526961 -371262510 27541275 1944321820 280674494 136894217 176665719 134105941 -1182017265 -712731546 597288213 153740593 351621069 -1344590174 915335905 440704120 -1143720618 -772005801 1492498064 314224377 945215468 -1344223236 -1980598845 1848296798 -268769085 -2033339362 345169593 -72116778 178200822 556597450 -1160299006 -832112752 2094712279 171766190 -804572891 -1623785537 -593223304 -891717297 -1445997102 -522577880 -114099151 -729148717 -736464253 602458255 -1711132441 508471824 903775918 1018763517 -675084936 1303442892 967312131 -1175417569 -1128609420 -1805133141 285309578 67880072 -683453946 -128971773 -449955370 1792724892 -915181040 643070238 -1923691502 -1317422922 -1083664023 -1475092167 1056778774 2126740125 -668520405 626672293 1558711134 -1574505849 1472848660 477260962 -1809357032 41770367 -1745022468 -1244573452 1026908171 2013298540 -111033444 -843467111 1018823107 1492374188 1071951862 -525163144 -1708503186 2011933623 -995761289 1823083132 315927619 716874100 -1348609134 24619845 -1293681564 1126772273 1605720251 -49487262 1798569887 1342839877 1640069781 -1267920550 -1734690061 377504749 1693318332 -1750329554 -763422353 1935564421 -465277980 759911210 -1095006109 1686095846 -1972614395 -501492941 207557895 -1329867836 -931343340 -1013629151 -61299259 -2098813482 1878369543 -898434448 17551336 -1572092607 -251751776 1625605808 -1615166177 1367175603 1006316350 1559453056 -1570026430 1057528259 -459257932 1397719644 1827516297 466438435 -1162741069 1668732832 -467014697 -3974404 -929305458 -424063544 -1066034498 207923777 -2104352073 -193185752 1885844083 1112989295 907187320 -1786664869 -1585760569 1978061697 -1095033058 593711563 923415014 1057594412 13177871 1630544890 1577293473 1528270748 -533211127 768288611 1870254351 -231737351 1023868295 -18422654 -1797096850 -1081487202 -2106821603 1361826673 -65983343 -914439847 -1613916777 154072821 -2047038387 237626385 526575198 -1185545289 -1732996521 -1536877014 -560784388 936804949 710496871 -721183139 -1310000462 35635196 713876407 -323579836 -297112993 1943331242 466165808 1471668189 2052671624 -1776607434 -166370593 473864532 1888682146 1800893175 -1945064017 1723216955 1547621604 2023118876 -113553125 -1547926964 1007613627 867615315 1466140279 2069042246 2131382967 -2031215512 1619399513 -1170206500 -871727825 -390250485 724675912 -1336360058 160111801 1687847538 1678915504 1617535644 737360806 2113775147 -1843118502 -1628522430 -1434922845 1547746904 423079835 -1340845525 -1058681853 942712606 -182262304 -1198124097 -718014567 -155903611 1201591856 1346997550 89544058 911776560 -1402100419 -345486511 214230935 162358195 -971419766 -100630710 -812448233 -436351381 -480523121 -499775511 2038539328 -1573642469 -1485851955 541328605 -1038160558 757633092 -1991845362 -1998619128 -1014143979 1424158325 -1067655985 -1848684277 1021088323 1631508441 405664247 -451854084 1459120737 324271158 -1202191498 402038141 930032745 -1413062964 319523425 -1043047881 1180956729 792053097 -42778269 -2140033952 -1955012325 1473680139 213165446 -119903646 700784335 871987782 -1891628228 -206822369 646461597 -1864767532 -1676707729 -239198839 376774040 -103224051 354449061 1439350199 1968119875 -752868871 1675693552 1959188616 -168002819 1110177963 -365205549 -1776886220 974379447 1270081028 -466580914 -1170696155 1868358140 220790949 -291896956 -1873253018 -1288610127 1704370504 -527490763 355737355 -529254039 445931372 -235420607 -790062201 -2022716194 -1232065768 719672992 -2127204552 -549653912 1462870160 -470496378 428380242 -914185219 1275789418 1044907872 -661927011 -410734558 308041646 -852513141 -1250434768 2079053349 -2026848462 37136304 1108920903 -918886210 34494420 -237652302 -1942874736 1273772620 902199609 1538201711 1678592029 1070298116 317565998 -875360707 -2145521931 1343099123 -902705139 -664508682 1105979176 1240699970 -1085901830 584296695 470130896 334881571 -870134552 372538273 -2003772709 -351495945 944021775 1830466795 369066514 1515409254 -2089704282 1808947684 1059819459 -129281952 869250980 -1699216021 -918413552 219846448 1072768133 -340422510 252038525 -949696855 -749760538 436205726 -1215772948 -448611557 -644220157 -1427328023 -1748543989 -223886606 13928694 -1295860484 1663010202 -1204504259 1240076005 139063291 -1944066461 44187548 31958731 2063922281 1644364006 -761125697 -1385471879 1381045173 -371409110 -1591553287 -633691172 -1072715389 811831630 1308372608 907357992 -1414663257 -200537288 648289203 -634269185 1155771439 -1823441653 901324810 1844060391 758956654 28701814 1151685752 666905027 272018847 -1044133092"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","dead?","level","level-over?","player-lives","tool","which-enemy"
"-10","10","-10","10","0","nobody","6","""NEITHER""","-1","false","1","false","0","""Place Monster""","3"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","home-pos"
"0","35","26","-9","-9","""player""","""""","9.9","{breed players}","false","1","1","""up""","[10 10]"
"1","85","0","0","0","""monster""","""""","9.9","{breed monsters}","false","1","1","""up""","[10 9]"
"2","85","27","0","0","""flag""","""""","9.9","{breed flags}","false","1","1","""up""","[10 8]"
"3","15","0","-9","9","""enemy""","""""","9.9","{breed enemys}","false","1","1","""up""","[10 7]"
"4","45","0","9","9","""enemy""","""""","9.9","{breed enemys}","false","1","1","""up""","[10 6]"
"5","95","0","9","-9","""enemy""","""""","9.9","{breed enemys}","false","1","1","""up""","[10 5]"

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color"
"0","-1","0","""""","9.9"
"1","-1","0","""""","9.9"
"2","-1","5","""""","9.9"
"3","-1","0","""""","9.9"
"4","-1","0","""""","9.9"
"5","-1","0","""""","9.9"
"6","-1","0","""""","9.9"
"7","-1","0","""""","9.9"
"8","-1","0","""""","9.9"
"9","-1","0","""""","9.9"
"10","-1","5","""""","9.9"
"-10","-2","5","""""","9.9"
"-9","-2","0","""""","9.9"
"-8","-2","5","""""","9.9"
"-7","-2","0","""""","9.9"
"-6","-2","5","""""","9.9"
"-5","-2","0","""""","9.9"
"-4","-2","5","""""","9.9"
"-3","-2","0","""""","9.9"
"-2","-2","5","""""","9.9"
"-1","-2","5","""""","9.9"
"0","-2","0","""""","9.9"
"1","-2","5","""""","9.9"
"2","-2","5","""""","9.9"
"3","-2","0","""""","9.9"
"4","-2","5","""""","9.9"
"5","-2","0","""""","9.9"
"6","-2","5","""""","9.9"
"7","-2","0","""""","9.9"
"8","-2","5","""""","9.9"
"9","-2","0","""""","9.9"
"10","-2","5","""""","9.9"
"-10","-3","5","""""","9.9"
"-9","-3","0","""""","9.9"
"-8","-3","0","""""","9.9"
"-7","-3","0","""""","9.9"
"-6","-3","5","""""","9.9"
"-5","-3","25","""""","9.9"
"-4","-3","5","""""","9.9"
"-3","-3","0","""""","9.9"
"-2","-3","0","""""","9.9"
"-1","-3","0","""""","9.9"
"0","-3","0","""""","9.9"
"1","-3","0","""""","9.9"
"2","-3","0","""""","9.9"
"3","-3","0","""""","9.9"
"4","-3","5","""""","9.9"
"5","-3","25","""""","9.9"
"6","-3","5","""""","9.9"
"7","-3","0","""""","9.9"
"8","-3","0","""""","9.9"
"9","-3","0","""""","9.9"
"10","-3","5","""""","9.9"
"-10","-4","5","""""","9.9"
"-9","-4","0","""""","9.9"
"-8","-4","5","""""","9.9"
"-7","-4","5","""""","9.9"
"-6","-4","5","""""","9.9"
"-5","-4","0","""""","9.9"
"-4","-4","5","""""","9.9"
"-3","-4","5","""""","9.9"
"-2","-4","5","""""","9.9"
"-1","-4","0","""""","9.9"
"0","-4","5","""""","9.9"
"1","-4","0","""""","9.9"
"2","-4","5","""""","9.9"
"3","-4","5","""""","9.9"
"4","-4","5","""""","9.9"
"5","-4","0","""""","9.9"
"6","-4","5","""""","9.9"
"7","-4","5","""""","9.9"
"8","-4","5","""""","9.9"
"9","-4","0","""""","9.9"
"10","-4","5","""""","9.9"
"-10","-5","5","""""","9.9"
"-9","-5","0","""""","9.9"
"-8","-5","0","""""","9.9"
"-7","-5","0","""""","9.9"
"-6","-5","0","""""","9.9"
"-5","-5","0","""""","9.9"
"-4","-5","0","""""","9.9"
"-3","-5","85","""""","9.9"
"-2","-5","0","""""","9.9"
"-1","-5","0","""""","9.9"
"0","-5","5","""""","9.9"
"1","-5","0","""""","9.9"
"2","-5","0","""""","9.9"
"3","-5","85","""""","9.9"
"4","-5","0","""""","9.9"
"5","-5","0","""""","9.9"
"6","-5","0","""""","9.9"
"7","-5","0","""""","9.9"
"8","-5","0","""""","9.9"
"9","-5","0","""""","9.9"
"10","-5","5","""""","9.9"
"-10","-6","5","""""","9.9"
"-9","-6","0","""""","9.9"
"-8","-6","5","""""","9.9"
"-7","-6","5","""""","9.9"
"-6","-6","5","""""","9.9"
"-5","-6","0","""""","9.9"
"-4","-6","5","""""","9.9"
"-3","-6","5","""""","9.9"
"-2","-6","5","""""","9.9"
"-1","-6","0","""""","9.9"
"0","-6","5","""""","9.9"
"1","-6","0","""""","9.9"
"2","-6","5","""""","9.9"
"3","-6","5","""""","9.9"
"4","-6","5","""""","9.9"
"5","-6","0","""""","9.9"
"6","-6","5","""""","9.9"
"7","-6","5","""""","9.9"
"8","-6","5","""""","9.9"
"9","-6","0","""""","9.9"
"10","-6","5","""""","9.9"
"-10","-7","5","""""","9.9"
"-9","-7","0","""""","9.9"
"-8","-7","0","""""","9.9"
"-7","-7","0","""""","9.9"
"-6","-7","5","""""","9.9"
"-5","-7","0","""""","9.9"
"-4","-7","5","""""","9.9"
"-3","-7","0","""""","9.9"
"-2","-7","0","""""","9.9"
"-1","-7","0","""""","9.9"
"0","-7","5","""""","9.9"
"1","-7","0","""""","9.9"
"2","-7","0","""""","9.9"
"3","-7","0","""""","9.9"
"4","-7","5","""""","9.9"
"5","-7","0","""""","9.9"
"6","-7","5","""""","9.9"
"7","-7","0","""""","9.9"
"8","-7","0","""""","9.9"
"9","-7","0","""""","9.9"
"10","-7","5","""""","9.9"
"-10","-8","5","""""","9.9"
"-9","-8","35","""""","9.9"
"-8","-8","5","""""","9.9"
"-7","-8","0","""""","9.9"
"-6","-8","5","""""","9.9"
"-5","-8","0","""""","9.9"
"-4","-8","5","""""","9.9"
"-3","-8","0","""""","9.9"
"-2","-8","5","""""","9.9"
"-1","-8","0","""""","9.9"
"0","-8","53","""""","9.9"
"1","-8","0","""""","9.9"
"2","-8","5","""""","9.9"
"3","-8","0","""""","9.9"
"4","-8","5","""""","9.9"
"5","-8","0","""""","9.9"
"6","-8","5","""""","9.9"
"7","-8","0","""""","9.9"
"8","-8","5","""""","9.9"
"9","-8","35","""""","9.9"
"10","-8","5","""""","9.9"
"-10","-9","5","""""","9.9"
"-9","-9","0","""""","9.9"
"-8","-9","5","""""","9.9"
"-7","-9","0","""""","9.9"
"-6","-9","0","""""","9.9"
"-5","-9","0","""""","9.9"
"-4","-9","0","""""","9.9"
"-3","-9","0","""""","9.9"
"-2","-9","0","""""","9.9"
"-1","-9","0","""""","9.9"
"0","-9","5","""""","9.9"
"1","-9","0","""""","9.9"
"2","-9","0","""""","9.9"
"3","-9","0","""""","9.9"
"4","-9","0","""""","9.9"
"5","-9","0","""""","9.9"
"6","-9","0","""""","9.9"
"7","-9","0","""""","9.9"
"8","-9","5","""""","9.9"
"9","-9","0","""""","9.9"
"10","-9","5","""""","9.9"
"-10","-10","5","""""","9.9"
"-9","-10","5","""""","9.9"
"-8","-10","5","""""","9.9"
"-7","-10","5","""""","9.9"
"-6","-10","5","""""","9.9"
"-5","-10","5","""""","9.9"
"-4","-10","5","""""","9.9"
"-3","-10","5","""""","9.9"
"-2","-10","5","""""","9.9"
"-1","-10","5","""""","9.9"
"0","-10","5","""""","9.9"
"1","-10","5","""""","9.9"
"2","-10","5","""""","9.9"
"3","-10","5","""""","9.9"
"4","-10","5","""""","9.9"
"5","-10","5","""""","9.9"
"6","-10","5","""""","9.9"
"7","-10","5","""""","9.9"
"8","-10","5","""""","9.9"
"9","-10","5","""""","9.9"
"10","-10","5","""""","9.9"

"LINKS"
"end1","end2","color","label","label-color","hidden?","breed","thickness","shape","tie-mode"


"PLOTS"
""
"EXTENSIONS"

